EmployeeID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,PerformanceScore,CurrentEmployeeRating,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore,TrainingDate,TrainingProgramName,TrainingType,TrainingOutcome,TrainingDuration_Days,TrainingCost,Age
2103,02 October 2020,Production Technician I,MSC,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,25 December 1986,MA,Female,Asian,Widowed,Exceeds,5,16 February 2023,1,4,5,06 September 2022,Technical Skills,Internal,Incomplete,3,958.29,68
2104,14 September 2020,Production Technician I,TNS,Active,Contract,Zone A,Temporary,Production       ,Field Operations,19 August 1949,MA,Female,Hispanic,Widowed,Exceeds,2,10 June 2023,1,4,3,14 October 2022,Technical Skills,External,Completed,5,200.34,30
2105,19 January 2020,Production Technician I,PYZ,Active,Part-Time,Zone C,Part-Time,Production       ,General - Sga,27 January 1960,MA,Female,Hispanic,Single,Needs Improvement,4,24 July 2023,3,4,2,10 November 2022,Technical Skills,External,Completed,3,365.03,51
2106,14 April 2019,Production Technician I,WBL,Active,Contract,Zone C,Temporary,Production       ,Wireline Construction,14 November 1962,MA,Male,White,Widowed,Exceeds,2,28 October 2022,5,5,1,15 July 2023,Customer Service,Internal,Passed,4,782.43,34
2107,02 June 2023,Production Technician I,NEL,Active,Contract,Zone B,Temporary,Production       ,Field Operations,27 December 1943,MA,Female,Hispanic,Widowed,Exceeds,1,25 November 2022,4,1,1,05 March 2023,Communication Skills,External,Passed,1,668.91,37
2108,09 May 2022,Production Technician I,PL,Voluntarily Terminated,Part-Time,Zone A,Temporary,Production       ,Field Operations,19 September 1978,MA,Female,White,Widowed,Needs Improvement,2,10 April 2023,1,2,4,05 September 2022,Customer Service,Internal,Completed,5,804.37,78
2109,23 February 2021,Production Technician I,BPC,Active,Part-Time,Zone C,Part-Time,Production       ,Field Operations,22 November 1988,MA,Female,Other,Divorced,Exceeds,5,04 April 2023,3,3,5,18 April 2023,Project Management,External,Failed,3,869.94,80
2110,04 June 2021,Production Technician I,CCDR,Active,Contract,Zone C,Temporary,Production       ,General - Sga,13 May 1948,MA,Female,Black,Single,Exceeds,4,13 November 2022,1,4,2,30 December 2022,Communication Skills,Internal,Passed,4,399.55,68
2111,29 March 2022,Production Technician I,SVG,Active,Full-Time,Zone A,Temporary,Production       ,General - Con,17 May 1957,MA,Female,Asian,Single,Needs Improvement,5,26 April 2023,2,3,1,17 November 2022,Customer Service,Internal,Passed,4,470.24,70
2112,30 July 2019,Production Technician I,EW,Active,Part-Time,Zone B,Temporary,Production       ,Engineers,24 September 1943,MA,Female,Other,Widowed,Exceeds,4,01 February 2023,4,3,1,17 September 2022,Customer Service,External,Failed,2,157.04,20
2113,09 July 2020,Production Technician I,MSC,Active,Part-Time,Zone B,Full-Time,Production       ,General - Con,20 October 1944,MA,Female,White,Widowed,Exceeds,2,31 August 2022,5,1,5,18 August 2022,Project Management,Internal,Passed,2,394.54,56
2114,24 August 2019,Production Technician II,NEL,Active,Contract,Zone C,Part-Time,Production       ,Engineers,24 April 1992,MA,Female,White,Single,Exceeds,4,08 February 2023,5,4,1,26 February 2023,Communication Skills,External,Completed,2,326.98,49
2115,15 April 2019,Production Technician II,PL,Active,Contract,Zone A,Part-Time,Production       ,Billable Consultants,30 March 1978,MA,Female,Asian,Married,Exceeds,2,25 January 2023,5,2,1,24 September 2022,Leadership Development,Internal,Incomplete,5,752.82,31
2116,21 August 2021,Production Technician II,BPC,Active,Part-Time,Zone C,Full-Time,Production       ,Engineers,03 September 1946,MA,Female,Black,Divorced,Needs Improvement,4,11 May 2023,1,4,2,26 August 2022,Leadership Development,Internal,Completed,2,990.89,58
2117,22 June 2020,Production Technician II,CCDR,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,17 May 1993,MA,Female,Hispanic,Divorced,Exceeds,2,16 November 2022,2,3,2,27 May 2023,Customer Service,External,Incomplete,4,531.69,70
2118,28 January 2020,Production Technician II,SVG,Active,Part-Time,Zone C,Temporary,Production       ,Project Management - Eng,06 November 2000,MA,Female,White,Widowed,Exceeds,5,20 March 2023,3,2,4,21 April 2023,Leadership Development,Internal,Completed,3,384.28,60
2119,29 March 2019,Production Technician II,EW,Active,Part-Time,Zone A,Temporary,Production       ,General - Con,10 September 1941,MA,Female,White,Married,Exceeds,5,27 May 2023,1,2,3,15 July 2023,Technical Skills,External,Passed,5,803.08,50
2120,05 October 2018,Production Technician II,MSC,Active,Contract,Zone C,Full-Time,Production       ,Wireline Construction,17 January 1967,MA,Female,Asian,Divorced,Needs Improvement,2,05 September 2022,4,4,1,22 May 2023,Project Management,External,Incomplete,1,131.78,25
2121,20 August 2020,Production Technician II,TNS,Active,Part-Time,Zone A,Full-Time,Production       ,Splicing,11 September 1998,MA,Female,Asian,Married,Exceeds,5,29 January 2023,4,1,3,31 December 2022,Project Management,Internal,Passed,2,459.39,52
2122,11 June 2021,Production Technician I,BPC,Active,Full-Time,Zone C,Temporary,Production       ,General - Con,21 October 1975,MA,Female,Asian,Married,Needs Improvement,5,25 January 2023,3,3,2,02 January 2023,Technical Skills,External,Passed,1,949.46,56
2123,10 September 2021,Production Technician I,CCDR,Active,Contract,Zone B,Temporary,Production       ,Catv,12 February 1979,MA,Female,White,Widowed,Exceeds,2,29 October 2022,3,5,3,23 September 2022,Project Management,External,Failed,4,169.71,61
2124,21 February 2023,Production Technician I,SVG,Voluntarily Terminated,Contract,Zone B,Temporary,Production       ,Wireline Construction,09 August 1950,MA,Female,White,Single,Exceeds,2,21 April 2023,4,1,5,26 April 2023,Leadership Development,Internal,Completed,2,238.23,26
2125,09 August 2019,Production Technician I,EW,Active,Full-Time,Zone B,Part-Time,Production       ,Engineers,30 May 2001,MA,Female,White,Divorced,Exceeds,4,23 September 2022,4,5,3,19 August 2022,Communication Skills,External,Incomplete,2,486.63,22
2126,08 March 2021,Production Technician I,MSC,Active,Part-Time,Zone C,Temporary,Production       ,Technology / It,20 June 1969,MA,Female,Black,Married,PIP,1,14 April 2023,3,4,4,24 January 2023,Communication Skills,External,Failed,2,692.5,78
2127,20 July 2019,Production Technician I,TNS,Active,Contract,Zone A,Part-Time,Production       ,Field Operations,26 November 1953,MA,Female,Black,Single,Needs Improvement,4,01 August 2023,2,2,3,03 April 2023,Leadership Development,Internal,Passed,5,119.71,21
2128,27 March 2023,Production Technician I,PYZ,Active,Full-Time,Zone A,Temporary,Production       ,Field Operations,02 October 1955,MA,Female,Black,Widowed,Needs Improvement,2,01 April 2023,1,3,1,22 December 2022,Project Management,External,Passed,2,168.47,52
2129,07 October 2019,Production Technician I,WBL,Active,Part-Time,Zone B,Temporary,Production       ,Field Operations,02 February 1988,MA,Male,Other,Divorced,Needs Improvement,2,30 September 2022,5,5,2,03 March 2023,Communication Skills,External,Incomplete,4,951.82,59
2130,13 December 2022,Production Technician I,NEL,Active,Contract,Zone C,Part-Time,Production       ,Field Operations,24 February 1973,MA,Female,Other,Married,Needs Improvement,1,30 March 2023,3,5,2,21 November 2022,Project Management,Internal,Completed,4,444.22,26
2131,06 June 2020,Production Technician I,PL,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Production       ,Field Operations,12 March 1951,MA,Female,Black,Widowed,Needs Improvement,4,28 December 2022,1,2,1,21 January 2023,Project Management,Internal,Passed,5,591.83,76
2132,25 April 2022,Production Technician I,BPC,Active,Full-Time,Zone A,Full-Time,Production       ,Fielders,18 June 1964,MA,Female,Other,Widowed,Needs Improvement,2,15 December 2022,2,3,3,15 September 2022,Communication Skills,Internal,Passed,5,936.77,45
2133,28 July 2020,Production Technician I,CCDR,Active,Contract,Zone A,Full-Time,Production       ,Field Operations,20 August 1974,MA,Female,Black,Single,PIP,1,02 March 2023,2,3,2,16 March 2023,Technical Skills,External,Passed,4,797.13,46
2134,28 February 2022,Production Technician I,SVG,Active,Part-Time,Zone B,Temporary,Production       ,Aerial,09 July 2001,MA,Female,Hispanic,Widowed,Exceeds,2,27 February 2023,4,2,5,20 October 2022,Technical Skills,Internal,Completed,1,420.72,30
2135,25 October 2021,Production Technician I,EW,Active,Contract,Zone A,Part-Time,Production       ,Engineers,25 April 1955,MA,Female,Asian,Married,Exceeds,2,02 August 2023,2,2,4,21 November 2022,Technical Skills,Internal,Completed,5,218.13,80
2136,12 September 2018,Production Technician I,MSC,Active,Part-Time,Zone A,Part-Time,Production       ,Underground,08 October 1991,MA,Female,Other,Divorced,Exceeds,1,18 February 2023,2,2,2,28 November 2022,Communication Skills,Internal,Incomplete,1,659.25,42
2137,31 December 2022,Production Technician II,CCDR,Future Start,Contract,Zone B,Full-Time,Production       ,General - Con,21 February 1962,MA,Female,Black,Married,Exceeds,5,14 October 2022,1,3,3,01 April 2023,Technical Skills,External,Completed,1,187.31,46
2138,04 November 2021,Production Technician II,EW,Active,Contract,Zone C,Temporary,Production       ,Project Management - Con,11 August 1966,MA,Female,Hispanic,Divorced,Exceeds,2,22 August 2022,1,5,2,17 August 2022,Project Management,Internal,Completed,3,282.21,68
2139,05 May 2020,Production Technician II,MSC,Active,Part-Time,Zone B,Full-Time,Production       ,Aerial,30 March 1968,MA,Female,White,Widowed,Exceeds,2,05 May 2023,1,4,4,21 May 2023,Technical Skills,Internal,Passed,2,935.49,70
2140,08 December 2020,Production Technician II,NEL,Active,Contract,Zone A,Part-Time,Production       ,Engineers,22 August 1969,MA,Female,Black,Widowed,Exceeds,2,11 May 2023,4,5,4,27 April 2023,Project Management,External,Completed,3,264.84,47
2141,29 September 2018,Production Technician II,PL,Active,Contract,Zone C,Full-Time,Production       ,Aerial,25 July 1946,MA,Female,Hispanic,Married,Exceeds,2,14 November 2022,2,3,3,07 June 2023,Customer Service,Internal,Completed,1,619.72,49
2142,09 January 2020,Production Technician II,PYZ,Active,Contract,Zone A,Temporary,Production       ,Engineers,25 January 1965,MA,Female,Other,Widowed,Exceeds,2,06 May 2023,2,5,1,11 January 2023,Leadership Development,Internal,Failed,3,248.83,61
2143,01 July 2020,Production Technician II,SVG,Future Start,Contract,Zone A,Temporary,Production       ,Yard (Material Handling),25 January 1994,MA,Female,Asian,Divorced,Exceeds,1,14 December 2022,2,1,1,11 August 2022,Communication Skills,Internal,Incomplete,2,322.33,21
2144,25 August 2022,Production Technician II,TNS,Active,Full-Time,Zone B,Temporary,Production       ,Field Operations,28 January 1998,MA,Female,Hispanic,Divorced,Exceeds,2,09 June 2023,2,5,4,26 January 2023,Communication Skills,Internal,Completed,4,474.09,40
2145,27 February 2019,Production Technician II,WBL,Active,Full-Time,Zone A,Full-Time,Production       ,General - Sga,04 October 1989,MA,Female,Other,Divorced,Exceeds,1,19 May 2023,3,3,5,05 December 2022,Project Management,External,Failed,4,251.83,28
2146,25 December 2019,Production Technician I,MSC,Voluntarily Terminated,Full-Time,Zone A,Temporary,Production       ,Splicing,03 November 1943,MA,Female,Other,Divorced,Exceeds,2,24 February 2023,3,1,1,09 March 2023,Leadership Development,External,Completed,1,386.89,69
2147,14 August 2020,Production Technician I,NEL,Active,Contract,Zone B,Temporary,Production       ,Aerial,06 November 1981,MA,Female,Hispanic,Divorced,Exceeds,4,03 November 2022,2,1,2,25 January 2023,Technical Skills,External,Passed,3,535.19,73
2148,30 July 2021,Production Technician I,PL,Active,Full-Time,Zone A,Full-Time,Production       ,Splicing,21 April 1949,MA,Female,Black,Widowed,Exceeds,5,12 June 2023,1,1,2,16 April 2023,Communication Skills,Internal,Passed,1,409.66,75
2149,02 May 2021,Production Technician I,PYZ,Voluntarily Terminated,Full-Time,Zone A,Temporary,Production       ,Project Management - Con,26 March 1997,MA,Female,White,Single,Exceeds,5,21 May 2023,5,3,5,08 May 2023,Technical Skills,Internal,Failed,2,747.63,47
2150,21 January 2023,Production Technician I,SVG,Active,Full-Time,Zone B,Full-Time,Production       ,Splicing,06 October 1971,MA,Female,Asian,Widowed,Exceeds,5,26 November 2022,2,1,1,03 August 2023,Project Management,External,Incomplete,3,794.12,35
2151,20 January 2021,Production Technician I,TNS,Active,Contract,Zone B,Temporary,Production       ,Fielders,05 December 1950,MA,Female,Hispanic,Married,Exceeds,1,11 April 2023,4,4,4,10 March 2023,Leadership Development,External,Failed,3,845.94,23
2152,07 October 2020,Production Technician I,WBL,Active,Part-Time,Zone C,Temporary,Production       ,Engineers,07 January 1956,MA,Female,White,Widowed,Exceeds,2,30 March 2023,3,1,4,15 October 2022,Communication Skills,External,Completed,4,606.89,24
2153,15 June 2019,Production Technician I,BPC,Active,Contract,Zone C,Part-Time,Production       ,Project Management - Con,10 September 1944,MA,Female,Other,Married,Exceeds,4,19 January 2023,3,5,3,24 February 2023,Customer Service,Internal,Completed,2,190.07,60
2154,28 April 2022,Production Technician I,CCDR,Active,Part-Time,Zone A,Temporary,Production       ,Field Operations,08 September 1975,MA,Male,Other,Married,Exceeds,4,18 May 2023,1,3,2,11 March 2023,Project Management,External,Failed,4,795.38,44
2155,29 June 2019,Production Technician I,EW,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Production       ,Finance & Accounting,24 February 1942,MA,Female,Other,Single,Exceeds,4,13 March 2023,1,2,4,21 March 2023,Customer Service,Internal,Passed,1,972.82,47
2156,11 September 2018,Production Technician I,MSC,Active,Part-Time,Zone B,Temporary,Production       ,Executive,29 January 1989,MA,Female,Black,Widowed,Exceeds,3,03 March 2023,5,1,3,19 January 2023,Customer Service,Internal,Failed,2,763.44,38
2157,15 May 2020,Production Technician I,NEL,Active,Contract,Zone A,Full-Time,Production       ,General - Sga,02 February 1950,MA,Female,Asian,Married,Exceeds,4,10 December 2022,4,2,5,02 October 2022,Leadership Development,Internal,Incomplete,1,152.69,64
2158,23 February 2023,Production Technician I,PL,Active,Full-Time,Zone B,Full-Time,Production       ,Field Operations,07 July 1962,MA,Female,White,Married,Exceeds,3,04 January 2023,2,4,3,06 April 2023,Communication Skills,External,Failed,1,989.3,30
2159,23 March 2021,Production Technician I,PYZ,Active,Full-Time,Zone C,Temporary,Production       ,Aerial,31 May 1983,MA,Female,White,Widowed,Exceeds,5,20 September 2022,1,1,1,24 January 2023,Customer Service,External,Completed,3,833.52,38
2160,07 November 2022,Production Technician I,SVG,Active,Full-Time,Zone A,Part-Time,Production       ,General - Con,22 May 1988,MA,Female,Other,Married,Exceeds,3,20 January 2023,1,1,5,16 June 2023,Customer Service,Internal,Completed,5,329.65,33
2161,19 May 2021,Production Technician I,TNS,Active,Contract,Zone C,Full-Time,Production       ,Project Management - Con,26 May 1951,MA,Female,Asian,Single,Exceeds,3,27 May 2023,1,4,3,29 September 2022,Communication Skills,Internal,Completed,1,443.04,22
2162,02 January 2021,Production Technician II,WBL,Active,Full-Time,Zone B,Temporary,Production       ,Project Management - Con,05 April 1970,MA,Female,Asian,Married,Exceeds,3,17 February 2023,3,5,4,03 June 2023,Project Management,External,Incomplete,5,136.81,61
2163,26 March 2019,Production Technician II,NEL,Active,Contract,Zone B,Full-Time,Production       ,General - Sga,19 November 1966,MA,Female,White,Married,Exceeds,1,12 January 2023,5,5,4,19 January 2023,Communication Skills,Internal,Failed,3,665.2,28
2164,28 September 2020,Production Technician II,PL,Active,Part-Time,Zone C,Full-Time,Production       ,General - Eng,27 July 1950,MA,Female,Black,Divorced,Exceeds,3,09 December 2022,3,1,3,11 June 2023,Technical Skills,Internal,Incomplete,2,978.55,64
2165,16 March 2019,Production Technician II,BPC,Active,Contract,Zone C,Full-Time,Production       ,Field Operations,06 February 1948,MA,Female,Asian,Divorced,Exceeds,3,28 October 2022,5,3,3,23 July 2023,Project Management,External,Failed,4,652.57,69
2166,20 March 2019,Production Technician II,CCDR,Active,Contract,Zone B,Part-Time,Production       ,Field Operations,09 September 1997,MA,Female,Asian,Widowed,Exceeds,3,16 January 2023,2,2,1,02 October 2022,Technical Skills,External,Passed,2,953.59,55
2167,30 December 2018,Production Technician II,SVG,Future Start,Part-Time,Zone B,Temporary,Production       ,Technology / It,27 November 1991,MA,Female,Hispanic,Divorced,Exceeds,3,03 September 2022,2,4,2,28 March 2023,Leadership Development,External,Completed,5,163.17,42
